r1,weight
input.InexpC2.gz,0.8782756893075465
input.InexpC2QE.gz,1.2283671473628717
input.MU03rob01.gz,0.5034821342330931
input.MU03rob02.gz,0.873439905832563
input.MU03rob03.gz,0.6964944918559324
input.MU03rob04.gz,1.0555867977320936
input.MU03rob05.gz,0.7166257592231542
input.NLPR03vb10.gz,0.24913427397186094
input.NLPR03vb25.gz,0.555525132369362
input.NLPR03vb50.gz,0.702627358286783
input.NLPR03w16.gz,0.2808744498637372
input.NLPR03w49.gz,0.4574248418081961
input.UIUC03Rd1.gz,1.184060855873673
input.UIUC03Rd2.gz,1.2019015885137172
input.UIUC03Rd3.gz,1.3511409364172016
input.UIUC03Rt1.gz,0.9078183595369484
input.UIUC03Rtd1.gz,1.6340681104266777
input.aplrob03a.gz,2.5036105601577257
input.aplrob03b.gz,1.5068263715696828
input.aplrob03c.gz,1.3733089730975703
input.aplrob03d.gz,1.6887750602172185
input.aplrob03e.gz,1.5203425414195157
input.fub03IeOLKe3.gz,1.2701916839727208
input.fub03InB2e3.gz,1.2974445129590144
input.fub03InOLe3.gz,1.3608269964188748
input.fub03IneOBu3.gz,0.9371367853772528
input.fub03IneOLe3.gz,1.2384937646448861
input.humR03d.gz,0.8857641496335003
input.humR03dc.gz,0.19224917092666693
input.humR03de.gz,1.351451529668405
