r1,weight
input.InexpC2.gz,0.7352593313804849
input.InexpC2QE.gz,0.9309116977688427
input.MU03rob01.gz,0.40551311075669627
input.MU03rob02.gz,0.6762510769613348
input.MU03rob03.gz,0.378409631160876
input.MU03rob04.gz,0.9335079663717725
input.MU03rob05.gz,0.5182864511792271
input.NLPR03vb10.gz,0.12826456476377235
input.NLPR03vb25.gz,0.29234922009616593
input.NLPR03vb50.gz,0.4626928001370265
input.NLPR03w16.gz,0.09801711434025417
input.NLPR03w49.gz,0.29157241154804137
input.UIUC03Rd1.gz,1.1371777566004937
input.UIUC03Rd2.gz,1.0316128981923072
input.UIUC03Rd3.gz,1.1786470021808473
input.UIUC03Rt1.gz,0.6591855419969592
input.UIUC03Rtd1.gz,1.3750760826549868
input.aplrob03a.gz,2.26991217817101
input.aplrob03b.gz,1.2935304029834755
input.aplrob03c.gz,1.4187050669445256
input.aplrob03d.gz,1.6044438310735103
input.aplrob03e.gz,1.2956436610894384
input.fub03IeOLKe3.gz,1.1769103027159984
input.fub03InB2e3.gz,1.1226415956866962
input.fub03InOLe3.gz,1.1909336622120588
input.fub03IneOBu3.gz,0.8184999735484029
input.fub03IneOLe3.gz,1.176876539267031
input.humR03d.gz,0.97704144833122
input.humR03dc.gz,-0.11220487859217343
input.humR03de.gz,1.467886458437814
