r1,weight
input.InexpC2.gz,0.7655133070211262
input.InexpC2QE.gz,1.1205895724587185
input.MU03rob01.gz,0.3481308430055794
input.MU03rob02.gz,0.7475015562532201
input.MU03rob03.gz,0.5018657883180655
input.MU03rob04.gz,0.9477473674872403
input.MU03rob05.gz,0.5595158474845272
input.NLPR03vb10.gz,0.19467297648593096
input.NLPR03vb25.gz,0.48797610125992996
input.NLPR03vb50.gz,0.5789513127891883
input.NLPR03w16.gz,0.16793614636298848
input.NLPR03w49.gz,0.3339740067306636
input.UIUC03Rd1.gz,1.0789356592130792
input.UIUC03Rd2.gz,1.0936962063354088
input.UIUC03Rd3.gz,1.2282546822466651
input.UIUC03Rt1.gz,0.7642267403261318
input.UIUC03Rtd1.gz,1.4740130528012374
input.aplrob03a.gz,2.2426629393569213
input.aplrob03b.gz,1.4062626320853164
input.aplrob03c.gz,1.3015478253340822
input.aplrob03d.gz,1.5280768938811944
input.aplrob03e.gz,1.3926660131409143
input.fub03IeOLKe3.gz,1.1606725366969846
input.fub03InB2e3.gz,1.1710168357400903
input.fub03InOLe3.gz,1.2599543701669953
input.fub03IneOBu3.gz,0.8307903319358658
input.fub03IneOLe3.gz,1.1300471210381584
input.humR03d.gz,0.7764288718313432
input.humR03dc.gz,0.07501891180062525
input.humR03de.gz,1.1957829962509203
