r1,r2,score
input.aplrob03a.gz,input.aplrob03b.gz,0.2928446447727248
input.aplrob03b.gz,input.aplrob03a.gz,0.2928446447727248
input.aplrob03a.gz,input.aplrob03c.gz,0.2976494772884464
input.aplrob03c.gz,input.aplrob03a.gz,0.2976494772884464
input.aplrob03a.gz,input.aplrob03d.gz,0.2963980833776258
input.aplrob03d.gz,input.aplrob03a.gz,0.2963980833776258
input.aplrob03a.gz,input.aplrob03e.gz,0.29361051895774687
input.aplrob03e.gz,input.aplrob03a.gz,0.29361051895774687
input.aplrob03a.gz,input.fub03IeOLKe3.gz,0.29015206725537246
input.fub03IeOLKe3.gz,input.aplrob03a.gz,0.29015206725537246
input.aplrob03a.gz,input.fub03InB2e3.gz,0.29640314384119665
input.fub03InB2e3.gz,input.aplrob03a.gz,0.29640314384119665
input.aplrob03a.gz,input.fub03IneOBu3.gz,0.28426533553584654
input.fub03IneOBu3.gz,input.aplrob03a.gz,0.28426533553584654
input.aplrob03a.gz,input.fub03IneOLe3.gz,0.2904353271687432
input.fub03IneOLe3.gz,input.aplrob03a.gz,0.2904353271687432
input.aplrob03a.gz,input.fub03InOLe3.gz,0.2940477471507318
input.fub03InOLe3.gz,input.aplrob03a.gz,0.2940477471507318
input.aplrob03a.gz,input.humR03d.gz,0.279395120422842
input.humR03d.gz,input.aplrob03a.gz,0.279395120422842
input.aplrob03a.gz,input.humR03dc.gz,0.2915865024554278
input.humR03dc.gz,input.aplrob03a.gz,0.2915865024554278
input.aplrob03a.gz,input.humR03de.gz,0.28630612700885644
input.humR03de.gz,input.aplrob03a.gz,0.28630612700885644
input.aplrob03b.gz,input.aplrob03c.gz,0.25765717436295393
input.aplrob03c.gz,input.aplrob03b.gz,0.25765717436295393
input.aplrob03b.gz,input.aplrob03d.gz,0.26773942086859687
input.aplrob03d.gz,input.aplrob03b.gz,0.26773942086859687
input.aplrob03b.gz,input.aplrob03e.gz,0.2608890175668054
input.aplrob03e.gz,input.aplrob03b.gz,0.2608890175668054
input.aplrob03b.gz,input.fub03IeOLKe3.gz,0.2665228052805067
input.fub03IeOLKe3.gz,input.aplrob03b.gz,0.2665228052805067
input.aplrob03b.gz,input.fub03InB2e3.gz,0.25837036688053183
input.fub03InB2e3.gz,input.aplrob03b.gz,0.25837036688053183
input.aplrob03b.gz,input.fub03IneOBu3.gz,0.2565761110376534
input.fub03IneOBu3.gz,input.aplrob03b.gz,0.2565761110376534
input.aplrob03b.gz,input.fub03IneOLe3.gz,0.2633731122375026
input.fub03IneOLe3.gz,input.aplrob03b.gz,0.2633731122375026
input.aplrob03b.gz,input.fub03InOLe3.gz,0.2672809759964452
input.fub03InOLe3.gz,input.aplrob03b.gz,0.2672809759964452
input.aplrob03b.gz,input.humR03d.gz,0.266917896832377
input.humR03d.gz,input.aplrob03b.gz,0.266917896832377
input.aplrob03b.gz,input.humR03dc.gz,0.2510906978700527
input.humR03dc.gz,input.aplrob03b.gz,0.2510906978700527
input.aplrob03b.gz,input.humR03de.gz,0.2793230218594989
input.humR03de.gz,input.aplrob03b.gz,0.2793230218594989
input.aplrob03c.gz,input.aplrob03d.gz,0.26476162976498463
input.aplrob03d.gz,input.aplrob03c.gz,0.26476162976498463
input.aplrob03c.gz,input.aplrob03e.gz,0.25776564424692977
input.aplrob03e.gz,input.aplrob03c.gz,0.25776564424692977
input.aplrob03c.gz,input.fub03IeOLKe3.gz,0.2679219832936675
input.fub03IeOLKe3.gz,input.aplrob03c.gz,0.2679219832936675
input.aplrob03c.gz,input.fub03InB2e3.gz,0.2713681228342357
input.fub03InB2e3.gz,input.aplrob03c.gz,0.2713681228342357
input.aplrob03c.gz,input.fub03IneOBu3.gz,0.2548398186058969
input.fub03IneOBu3.gz,input.aplrob03c.gz,0.2548398186058969
input.aplrob03c.gz,input.fub03IneOLe3.gz,0.26982417184865676
input.fub03IneOLe3.gz,input.aplrob03c.gz,0.26982417184865676
input.aplrob03c.gz,input.fub03InOLe3.gz,0.2717762984565497
input.fub03InOLe3.gz,input.aplrob03c.gz,0.2717762984565497
input.aplrob03c.gz,input.humR03d.gz,0.25057774375085795
input.humR03d.gz,input.aplrob03c.gz,0.25057774375085795
input.aplrob03c.gz,input.humR03dc.gz,0.25049444510226715
input.humR03dc.gz,input.aplrob03c.gz,0.25049444510226715
input.aplrob03c.gz,input.humR03de.gz,0.2604691597637566
input.humR03de.gz,input.aplrob03c.gz,0.2604691597637566
input.aplrob03d.gz,input.aplrob03e.gz,0.26777653121333056
input.aplrob03e.gz,input.aplrob03d.gz,0.26777653121333056
input.aplrob03d.gz,input.fub03IeOLKe3.gz,0.2727327552384262
input.fub03IeOLKe3.gz,input.aplrob03d.gz,0.2727327552384262
input.aplrob03d.gz,input.fub03InB2e3.gz,0.27699987584622326
input.fub03InB2e3.gz,input.aplrob03d.gz,0.27699987584622326
input.aplrob03d.gz,input.fub03IneOBu3.gz,0.2633263880388981
input.fub03IneOBu3.gz,input.aplrob03d.gz,0.2633263880388981
input.aplrob03d.gz,input.fub03IneOLe3.gz,0.2736355867220355
input.fub03IneOLe3.gz,input.aplrob03d.gz,0.2736355867220355
input.aplrob03d.gz,input.fub03InOLe3.gz,0.2771367166992865
input.fub03InOLe3.gz,input.aplrob03d.gz,0.2771367166992865
input.aplrob03d.gz,input.humR03d.gz,0.2582692797162343
input.humR03d.gz,input.aplrob03d.gz,0.2582692797162343
input.aplrob03d.gz,input.humR03dc.gz,0.26528565740871624
input.humR03dc.gz,input.aplrob03d.gz,0.26528565740871624
input.aplrob03d.gz,input.humR03de.gz,0.2654149644709319
input.humR03de.gz,input.aplrob03d.gz,0.2654149644709319
input.aplrob03e.gz,input.fub03IeOLKe3.gz,0.26659333982271827
input.fub03IeOLKe3.gz,input.aplrob03e.gz,0.26659333982271827
input.aplrob03e.gz,input.fub03InB2e3.gz,0.2583453779228575
input.fub03InB2e3.gz,input.aplrob03e.gz,0.2583453779228575
input.aplrob03e.gz,input.fub03IneOBu3.gz,0.2567992439191375
input.fub03IneOBu3.gz,input.aplrob03e.gz,0.2567992439191375
input.aplrob03e.gz,input.fub03IneOLe3.gz,0.2639380062528437
input.fub03IneOLe3.gz,input.aplrob03e.gz,0.2639380062528437
input.aplrob03e.gz,input.fub03InOLe3.gz,0.2670440474009502
input.fub03InOLe3.gz,input.aplrob03e.gz,0.2670440474009502
input.aplrob03e.gz,input.humR03d.gz,0.2667210434760122
input.humR03d.gz,input.aplrob03e.gz,0.2667210434760122
input.aplrob03e.gz,input.humR03dc.gz,0.24472745169915217
input.humR03dc.gz,input.aplrob03e.gz,0.24472745169915217
input.aplrob03e.gz,input.humR03de.gz,0.27957611731200566
input.humR03de.gz,input.aplrob03e.gz,0.27957611731200566
input.fub03IeOLKe3.gz,input.fub03InB2e3.gz,0.2552858826286262
input.fub03InB2e3.gz,input.fub03IeOLKe3.gz,0.2552858826286262
input.fub03IeOLKe3.gz,input.fub03IneOBu3.gz,0.24772792550438494
input.fub03IneOBu3.gz,input.fub03IeOLKe3.gz,0.24772792550438494
input.fub03IeOLKe3.gz,input.fub03IneOLe3.gz,0.25059345176870773
input.fub03IneOLe3.gz,input.fub03IeOLKe3.gz,0.25059345176870773
input.fub03IeOLKe3.gz,input.fub03InOLe3.gz,0.2541618120589573
input.fub03InOLe3.gz,input.fub03IeOLKe3.gz,0.2541618120589573
input.fub03IeOLKe3.gz,input.humR03d.gz,0.25575981956611865
input.humR03d.gz,input.fub03IeOLKe3.gz,0.25575981956611865
input.fub03IeOLKe3.gz,input.humR03dc.gz,0.24911248991618998
input.humR03dc.gz,input.fub03IeOLKe3.gz,0.24911248991618998
input.fub03IeOLKe3.gz,input.humR03de.gz,0.2653972017431914
input.humR03de.gz,input.fub03IeOLKe3.gz,0.2653972017431914
input.fub03InB2e3.gz,input.fub03IneOBu3.gz,0.24439170220236517
input.fub03IneOBu3.gz,input.fub03InB2e3.gz,0.24439170220236517
input.fub03InB2e3.gz,input.fub03IneOLe3.gz,0.2532241481660221
