r1,r2,score
input.fub03InOLe3.gz,input.aplrob03e.gz,0.26925621978635117
input.aplrob03e.gz,input.humR03d.gz,0.2619812426493864
input.humR03d.gz,input.aplrob03e.gz,0.2619812426493864
input.aplrob03e.gz,input.humR03dc.gz,0.24439752949408464
input.humR03dc.gz,input.aplrob03e.gz,0.24439752949408464
input.aplrob03e.gz,input.humR03de.gz,0.27647138837430135
input.humR03de.gz,input.aplrob03e.gz,0.27647138837430135
input.fub03IeOLKe3.gz,input.fub03InB2e3.gz,0.2573106445741376
input.fub03InB2e3.gz,input.fub03IeOLKe3.gz,0.2573106445741376
input.fub03IeOLKe3.gz,input.fub03IneOBu3.gz,0.2504183470730787
input.fub03IneOBu3.gz,input.fub03IeOLKe3.gz,0.2504183470730787
input.fub03IeOLKe3.gz,input.fub03IneOLe3.gz,0.25123523799739544
input.fub03IneOLe3.gz,input.fub03IeOLKe3.gz,0.25123523799739544
input.fub03IeOLKe3.gz,input.fub03InOLe3.gz,0.25530161547610547
input.fub03InOLe3.gz,input.fub03IeOLKe3.gz,0.25530161547610547
input.fub03IeOLKe3.gz,input.humR03d.gz,0.2554265146225981
input.humR03d.gz,input.fub03IeOLKe3.gz,0.2554265146225981
input.fub03IeOLKe3.gz,input.humR03dc.gz,0.24676581863912617
input.humR03dc.gz,input.fub03IeOLKe3.gz,0.24676581863912617
input.fub03IeOLKe3.gz,input.humR03de.gz,0.26358596395482514
input.humR03de.gz,input.fub03IeOLKe3.gz,0.26358596395482514
input.fub03InB2e3.gz,input.fub03IneOBu3.gz,0.24734346525722328
input.fub03IneOBu3.gz,input.fub03InB2e3.gz,0.24734346525722328
input.fub03InB2e3.gz,input.fub03IneOLe3.gz,0.2550556306247159
input.fub03IneOLe3.gz,input.fub03InB2e3.gz,0.2550556306247159
input.fub03InB2e3.gz,input.fub03InOLe3.gz,0.257048099725281
input.fub03InOLe3.gz,input.fub03InB2e3.gz,0.257048099725281
input.fub03InB2e3.gz,input.humR03d.gz,0.24796712627301104
input.humR03d.gz,input.fub03InB2e3.gz,0.24796712627301104
input.fub03InB2e3.gz,input.humR03dc.gz,0.24535330447036693
input.humR03dc.gz,input.fub03InB2e3.gz,0.24535330447036693
input.fub03InB2e3.gz,input.humR03de.gz,0.26204954546267906
input.humR03de.gz,input.fub03InB2e3.gz,0.26204954546267906
input.fub03IneOBu3.gz,input.fub03IneOLe3.gz,0.24984093682888764
input.fub03IneOLe3.gz,input.fub03IneOBu3.gz,0.24984093682888764
input.fub03IneOBu3.gz,input.humR03d.gz,0.239222606281356
input.humR03d.gz,input.fub03IneOBu3.gz,0.239222606281356
input.fub03IneOBu3.gz,input.humR03dc.gz,0.23349514174585306
input.humR03dc.gz,input.fub03IneOBu3.gz,0.23349514174585306
input.fub03IneOBu3.gz,input.humR03de.gz,0.2543000316603088
input.humR03de.gz,input.fub03IneOBu3.gz,0.2543000316603088
input.fub03IneOLe3.gz,input.humR03d.gz,0.25119483351068106
input.humR03d.gz,input.fub03IneOLe3.gz,0.25119483351068106
input.fub03IneOLe3.gz,input.humR03dc.gz,0.24456110874300122
input.humR03dc.gz,input.fub03IneOLe3.gz,0.24456110874300122
input.fub03IneOLe3.gz,input.humR03de.gz,0.26126430011904833
input.humR03de.gz,input.fub03IneOLe3.gz,0.26126430011904833
input.fub03InOLe3.gz,input.fub03IneOBu3.gz,0.2511632768444506
input.fub03IneOBu3.gz,input.fub03InOLe3.gz,0.2511632768444506
input.fub03InOLe3.gz,input.fub03IneOLe3.gz,0.2533077966704258
input.fub03IneOLe3.gz,input.fub03InOLe3.gz,0.2533077966704258
input.fub03InOLe3.gz,input.humR03d.gz,0.2550846176896923
input.humR03d.gz,input.fub03InOLe3.gz,0.2550846176896923
input.fub03InOLe3.gz,input.humR03dc.gz,0.24722470389461176
input.humR03dc.gz,input.fub03InOLe3.gz,0.24722470389461176
input.fub03InOLe3.gz,input.humR03de.gz,0.2639193086835784
input.humR03de.gz,input.fub03InOLe3.gz,0.2639193086835784
input.humR03d.gz,input.humR03dc.gz,0.22004282182504875
input.humR03dc.gz,input.humR03d.gz,0.22004282182504875
input.humR03d.gz,input.humR03de.gz,0.25131006868413974
input.humR03de.gz,input.humR03d.gz,0.25131006868413974
input.humR03dc.gz,input.humR03de.gz,0.24333189824868265
input.humR03de.gz,input.humR03dc.gz,0.24333189824868265
input.InexpC2.gz,input.aplrob03a.gz,0.2934482584735444
input.aplrob03a.gz,input.InexpC2.gz,0.2934482584735444
input.InexpC2.gz,input.aplrob03b.gz,0.2564395736346491
input.aplrob03b.gz,input.InexpC2.gz,0.2564395736346491
input.InexpC2.gz,input.aplrob03c.gz,0.2476049272997119
input.aplrob03c.gz,input.InexpC2.gz,0.2476049272997119
input.InexpC2.gz,input.aplrob03d.gz,0.25658636881054653
input.aplrob03d.gz,input.InexpC2.gz,0.25658636881054653
input.InexpC2.gz,input.aplrob03e.gz,0.2569042338025115
input.aplrob03e.gz,input.InexpC2.gz,0.2569042338025115
input.InexpC2.gz,input.fub03IeOLKe3.gz,0.25182149610097315
input.fub03IeOLKe3.gz,input.InexpC2.gz,0.25182149610097315
input.InexpC2.gz,input.fub03InB2e3.gz,0.24801339652738236
input.fub03InB2e3.gz,input.InexpC2.gz,0.24801339652738236
input.InexpC2.gz,input.fub03IneOBu3.gz,0.2335986737708576
input.fub03IneOBu3.gz,input.InexpC2.gz,0.2335986737708576
input.InexpC2.gz,input.fub03IneOLe3.gz,0.25207975273123395
input.fub03IneOLe3.gz,input.InexpC2.gz,0.25207975273123395
input.InexpC2.gz,input.fub03InOLe3.gz,0.25331195584028554
input.fub03InOLe3.gz,input.InexpC2.gz,0.25331195584028554
input.InexpC2.gz,input.humR03d.gz,0.23667869995291896
input.humR03d.gz,input.InexpC2.gz,0.23667869995291896
input.InexpC2.gz,input.humR03dc.gz,0.22916531325179806
input.humR03dc.gz,input.InexpC2.gz,0.22916531325179806
input.InexpC2.gz,input.humR03de.gz,0.2538734949216881
input.humR03de.gz,input.InexpC2.gz,0.2538734949216881
input.InexpC2.gz,input.InexpC2QE.gz,0.24696946973503295
input.InexpC2QE.gz,input.InexpC2.gz,0.24696946973503295
input.InexpC2.gz,input.MU03rob01.gz,0.22833992927734692
input.MU03rob01.gz,input.InexpC2.gz,0.22833992927734692
input.InexpC2.gz,input.MU03rob02.gz,0.24308345138251478
input.MU03rob02.gz,input.InexpC2.gz,0.24308345138251478
input.InexpC2.gz,input.MU03rob03.gz,0.24883069040063202
input.MU03rob03.gz,input.InexpC2.gz,0.24883069040063202
input.InexpC2.gz,input.MU03rob04.gz,0.25556367427386484
input.MU03rob04.gz,input.InexpC2.gz,0.25556367427386484
input.InexpC2.gz,input.MU03rob05.gz,0.2394343192790486
input.MU03rob05.gz,input.InexpC2.gz,0.2394343192790486
input.InexpC2.gz,input.NLPR03vb10.gz,0.232246715441419
input.NLPR03vb10.gz,input.InexpC2.gz,0.232246715441419
input.InexpC2.gz,input.NLPR03vb25.gz,0.23849601842937643
input.NLPR03vb25.gz,input.InexpC2.gz,0.23849601842937643
input.InexpC2.gz,input.NLPR03vb50.gz,0.24002457343390676
input.NLPR03vb50.gz,input.InexpC2.gz,0.24002457343390676
input.InexpC2.gz,input.NLPR03w16.gz,0.2266081281149201
input.NLPR03w16.gz,input.InexpC2.gz,0.2266081281149201
input.InexpC2.gz,input.NLPR03w49.gz,0.22871686087180237
input.NLPR03w49.gz,input.InexpC2.gz,0.22871686087180237
input.InexpC2.gz,input.UIUC03Rd1.gz,0.2025943702053581
input.UIUC03Rd1.gz,input.InexpC2.gz,0.2025943702053581
input.InexpC2.gz,input.UIUC03Rd2.gz,0.21082427823485803
input.UIUC03Rd2.gz,input.InexpC2.gz,0.21082427823485803
input.InexpC2.gz,input.UIUC03Rd3.gz,0.2020687452860464
input.UIUC03Rd3.gz,input.InexpC2.gz,0.2020687452860464
input.InexpC2.gz,input.UIUC03Rt1.gz,0.15894902143179265
input.UIUC03Rt1.gz,input.InexpC2.gz,0.15894902143179265
input.InexpC2.gz,input.UIUC03Rtd1.gz,0.1736501339240945
input.UIUC03Rtd1.gz,input.InexpC2.gz,0.1736501339240945
input.InexpC2QE.gz,input.aplrob03a.gz,0.3031932282030924
input.aplrob03a.gz,input.InexpC2QE.gz,0.3031932282030924
input.InexpC2QE.gz,input.aplrob03b.gz,0.26714714946060286
input.aplrob03b.gz,input.InexpC2QE.gz,0.26714714946060286
input.InexpC2QE.gz,input.aplrob03c.gz,0.272682412232044
input.aplrob03c.gz,input.InexpC2QE.gz,0.272682412232044
input.InexpC2QE.gz,input.aplrob03d.gz,0.2738472492650179
input.aplrob03d.gz,input.InexpC2QE.gz,0.2738472492650179
input.InexpC2QE.gz,input.aplrob03e.gz,0.2664771739728281
input.aplrob03e.gz,input.InexpC2QE.gz,0.2664771739728281
input.InexpC2QE.gz,input.fub03IeOLKe3.gz,0.2557449008226748
input.fub03IeOLKe3.gz,input.InexpC2QE.gz,0.2557449008226748
input.InexpC2QE.gz,input.fub03InB2e3.gz,0.24721017685736335
input.fub03InB2e3.gz,input.InexpC2QE.gz,0.24721017685736335
input.InexpC2QE.gz,input.fub03IneOBu3.gz,0.25109916026777973
input.fub03IneOBu3.gz,input.InexpC2QE.gz,0.25109916026777973
input.InexpC2QE.gz,input.fub03IneOLe3.gz,0.2542937591251997
input.fub03IneOLe3.gz,input.InexpC2QE.gz,0.2542937591251997
input.InexpC2QE.gz,input.fub03InOLe3.gz,0.255850496913779
input.fub03InOLe3.gz,input.InexpC2QE.gz,0.255850496913779
input.InexpC2QE.gz,input.humR03d.gz,0.25070559146782245
input.humR03d.gz,input.InexpC2QE.gz,0.25070559146782245
input.InexpC2QE.gz,input.humR03dc.gz,0.24348589074956078
input.humR03dc.gz,input.InexpC2QE.gz,0.24348589074956078
input.InexpC2QE.gz,input.humR03de.gz,0.25863794272566853
input.humR03de.gz,input.InexpC2QE.gz,0.25863794272566853
input.InexpC2QE.gz,input.MU03rob01.gz,0.24847317660124166
input.MU03rob01.gz,input.InexpC2QE.gz,0.24847317660124166
input.InexpC2QE.gz,input.MU03rob02.gz,0.2588000989974263
input.MU03rob02.gz,input.InexpC2QE.gz,0.2588000989974263
input.InexpC2QE.gz,input.MU03rob03.gz,0.261918906632186
input.MU03rob03.gz,input.InexpC2QE.gz,0.261918906632186
input.InexpC2QE.gz,input.MU03rob04.gz,0.2658742854247179
input.MU03rob04.gz,input.InexpC2QE.gz,0.2658742854247179
input.InexpC2QE.gz,input.MU03rob05.gz,0.25602259109675096
input.MU03rob05.gz,input.InexpC2QE.gz,0.25602259109675096
input.InexpC2QE.gz,input.NLPR03vb10.gz,0.2532628506492151
input.NLPR03vb10.gz,input.InexpC2QE.gz,0.2532628506492151
input.InexpC2QE.gz,input.NLPR03vb25.gz,0.25798217021342457
input.NLPR03vb25.gz,input.InexpC2QE.gz,0.25798217021342457
input.InexpC2QE.gz,input.NLPR03vb50.gz,0.2602728695042806
input.NLPR03vb50.gz,input.InexpC2QE.gz,0.2602728695042806
input.InexpC2QE.gz,input.NLPR03w16.gz,0.24790320488677892
input.NLPR03w16.gz,input.InexpC2QE.gz,0.24790320488677892
input.InexpC2QE.gz,input.NLPR03w49.gz,0.24968661242048124
input.NLPR03w49.gz,input.InexpC2QE.gz,0.24968661242048124
input.InexpC2QE.gz,input.UIUC03Rd1.gz,0.21842126305406628
input.UIUC03Rd1.gz,input.InexpC2QE.gz,0.21842126305406628
input.InexpC2QE.gz,input.UIUC03Rd2.gz,0.22599662318315322
input.UIUC03Rd2.gz,input.InexpC2QE.gz,0.22599662318315322
input.InexpC2QE.gz,input.UIUC03Rd3.gz,0.221662701423399
input.UIUC03Rd3.gz,input.InexpC2QE.gz,0.221662701423399
input.InexpC2QE.gz,input.UIUC03Rt1.gz,0.19298315016226628
input.UIUC03Rt1.gz,input.InexpC2QE.gz,0.19298315016226628
input.InexpC2QE.gz,input.UIUC03Rtd1.gz,0.20863659195771547
input.UIUC03Rtd1.gz,input.InexpC2QE.gz,0.20863659195771547
input.MU03rob01.gz,input.aplrob03a.gz,0.29440197853422045
input.aplrob03a.gz,input.MU03rob01.gz,0.29440197853422045
input.MU03rob01.gz,input.aplrob03b.gz,0.2477741750337171
input.aplrob03b.gz,input.MU03rob01.gz,0.2477741750337171
input.MU03rob01.gz,input.aplrob03c.gz,0.24058609992436794
input.aplrob03c.gz,input.MU03rob01.gz,0.24058609992436794
input.MU03rob01.gz,input.aplrob03d.gz,0.2551347060596826
input.aplrob03d.gz,input.MU03rob01.gz,0.2551347060596826
input.MU03rob01.gz,input.aplrob03e.gz,0.2488449188550869
input.aplrob03e.gz,input.MU03rob01.gz,0.2488449188550869
input.MU03rob01.gz,input.fub03IeOLKe3.gz,0.2459800951570994
input.fub03IeOLKe3.gz,input.MU03rob01.gz,0.2459800951570994
input.MU03rob01.gz,input.fub03InB2e3.gz,0.24698807976400733
input.fub03InB2e3.gz,input.MU03rob01.gz,0.24698807976400733
input.MU03rob01.gz,input.fub03IneOBu3.gz,0.23142689043057776
input.fub03IneOBu3.gz,input.MU03rob01.gz,0.23142689043057776
input.MU03rob01.gz,input.fub03IneOLe3.gz,0.2445061021295203
input.fub03IneOLe3.gz,input.MU03rob01.gz,0.2445061021295203
input.MU03rob01.gz,input.fub03InOLe3.gz,0.24798877995146923
input.fub03InOLe3.gz,input.MU03rob01.gz,0.24798877995146923
input.MU03rob01.gz,input.humR03d.gz,0.21797499349616678
input.humR03d.gz,input.MU03rob01.gz,0.21797499349616678
input.MU03rob01.gz,input.humR03dc.gz,0.2055218192479587
input.humR03dc.gz,input.MU03rob01.gz,0.2055218192479587
input.MU03rob01.gz,input.humR03de.gz,0.23655593106933495
input.humR03de.gz,input.MU03rob01.gz,0.23655593106933495
input.MU03rob01.gz,input.MU03rob02.gz,0.2149030461882416
input.MU03rob02.gz,input.MU03rob01.gz,0.2149030461882416
input.MU03rob01.gz,input.MU03rob03.gz,0.2200393416064547
input.MU03rob03.gz,input.MU03rob01.gz,0.2200393416064547
input.MU03rob01.gz,input.MU03rob04.gz,0.2184080240468848
input.MU03rob04.gz,input.MU03rob01.gz,0.2184080240468848
input.MU03rob01.gz,input.MU03rob05.gz,0.21205064782307118
input.MU03rob05.gz,input.MU03rob01.gz,0.21205064782307118
input.MU03rob01.gz,input.NLPR03vb10.gz,0.20662909284381703
input.NLPR03vb10.gz,input.MU03rob01.gz,0.20662909284381703
input.MU03rob01.gz,input.NLPR03vb25.gz,0.21717732482479762
input.NLPR03vb25.gz,input.MU03rob01.gz,0.21717732482479762
input.MU03rob01.gz,input.NLPR03vb50.gz,0.22191392416332528
input.NLPR03vb50.gz,input.MU03rob01.gz,0.22191392416332528
input.MU03rob01.gz,input.NLPR03w16.gz,0.2041983125156343
input.NLPR03w16.gz,input.MU03rob01.gz,0.2041983125156343
input.MU03rob01.gz,input.NLPR03w49.gz,0.21070125260550737
input.NLPR03w49.gz,input.MU03rob01.gz,0.21070125260550737
input.MU03rob01.gz,input.UIUC03Rd1.gz,0.157498480802788
input.UIUC03Rd1.gz,input.MU03rob01.gz,0.157498480802788
input.MU03rob01.gz,input.UIUC03Rd2.gz,0.16822486394407057
input.UIUC03Rd2.gz,input.MU03rob01.gz,0.16822486394407057
input.MU03rob01.gz,input.UIUC03Rd3.gz,0.1597101435958744
