r1,r2,score
input.acqnt1.gz,input.assctv1.gz,0.20413694962145357
input.assctv1.gz,input.acqnt1.gz,0.20413694962145357
input.acqnt1.gz,input.assctv2.gz,0.21945744133523304
input.assctv2.gz,input.acqnt1.gz,0.21945744133523304
input.acqnt1.gz,input.brkly6.gz,0.1785085624484521
input.brkly6.gz,input.acqnt1.gz,0.1785085624484521
input.acqnt1.gz,input.brkly7.gz,0.24030881208670563
input.brkly7.gz,input.acqnt1.gz,0.24030881208670563
input.acqnt1.gz,input.citri1.gz,0.14919666508440163
input.citri1.gz,input.acqnt1.gz,0.14919666508440163
input.acqnt1.gz,input.citri2.gz,0.14545089853520393
input.citri2.gz,input.acqnt1.gz,0.14545089853520393
input.acqnt1.gz,input.citya1.gz,0.22943875782171347
input.citya1.gz,input.acqnt1.gz,0.22943875782171347
input.acqnt1.gz,input.citya2.gz,0.20162180309694566
input.citya2.gz,input.acqnt1.gz,0.20162180309694566
input.acqnt1.gz,input.clarta.gz,0.15915987347616822
input.clarta.gz,input.acqnt1.gz,0.15915987347616822
input.acqnt1.gz,input.clartm.gz,0.13448193648225715
input.clartm.gz,input.acqnt1.gz,0.13448193648225715
input.acqnt1.gz,input.crnlea.gz,0.18381725996123657
input.crnlea.gz,input.acqnt1.gz,0.18381725996123657
input.acqnt1.gz,input.crnlla.gz,0.1939448525319527
input.crnlla.gz,input.acqnt1.gz,0.1939448525319527
input.acqnt1.gz,input.dortd1.gz,0.1438430348975331
input.dortd1.gz,input.acqnt1.gz,0.1438430348975331
input.acqnt1.gz,input.dortd2.gz,0.1476275224486
input.dortd2.gz,input.acqnt1.gz,0.1476275224486
input.acqnt1.gz,input.erima1.gz,0.117503740876162
input.erima1.gz,input.acqnt1.gz,0.117503740876162
input.acqnt1.gz,input.eth001.gz,0.16214391468730366
input.eth001.gz,input.acqnt1.gz,0.16214391468730366
input.acqnt1.gz,input.eth002.gz,0.17666620446006748
input.eth002.gz,input.acqnt1.gz,0.17666620446006748
input.acqnt1.gz,input.inq101.gz,0.21594500040773618
input.inq101.gz,input.acqnt1.gz,0.21594500040773618
input.acqnt1.gz,input.inq102.gz,0.2523177431900499
input.inq102.gz,input.acqnt1.gz,0.2523177431900499
input.acqnt1.gz,input.lsia0mf.gz,0.14180860918591898
input.lsia0mf.gz,input.acqnt1.gz,0.14180860918591898
input.acqnt1.gz,input.lsia0mw2.gz,0.14652791016121985
input.lsia0mw2.gz,input.acqnt1.gz,0.14652791016121985
input.acqnt1.gz,input.nyuir1.gz,0.16083760083283305
input.nyuir1.gz,input.acqnt1.gz,0.16083760083283305
input.acqnt1.gz,input.nyuir2.gz,0.16138408484430106
input.nyuir2.gz,input.acqnt1.gz,0.16138408484430106
input.acqnt1.gz,input.padre2.gz,0.1084257054922996
input.padre2.gz,input.acqnt1.gz,0.1084257054922996
input.acqnt1.gz,input.pircs1.gz,0.19439705893600534
input.pircs1.gz,input.acqnt1.gz,0.19439705893600534
input.acqnt1.gz,input.pircs2.gz,0.17729588196676568
input.pircs2.gz,input.acqnt1.gz,0.17729588196676568
input.acqnt1.gz,input.rutfua1.gz,0.16525293914360512
input.rutfua1.gz,input.acqnt1.gz,0.16525293914360512
input.acqnt1.gz,input.rutfua2.gz,0.15089573415449092
input.rutfua2.gz,input.acqnt1.gz,0.15089573415449092
input.acqnt1.gz,input.siems1.gz,0.12485440227812336
input.siems1.gz,input.acqnt1.gz,0.12485440227812336
input.acqnt1.gz,input.siems2.gz,0.10586017943302557
input.siems2.gz,input.acqnt1.gz,0.10586017943302557
input.acqnt1.gz,input.topic3.gz,0.05801084714217512
input.topic3.gz,input.acqnt1.gz,0.05801084714217512
input.acqnt1.gz,input.virtu1.gz,0.06684778946375995
input.virtu1.gz,input.acqnt1.gz,0.06684778946375995
input.acqnt1.gz,input.vtc2s2.gz,0.18823482203694844
input.vtc2s2.gz,input.acqnt1.gz,0.18823482203694844
input.acqnt1.gz,input.vtc5s2.gz,0.18272537361637883
input.vtc5s2.gz,input.acqnt1.gz,0.18272537361637883
input.acqnt1.gz,input.westp1.gz,0.1965544237854172
input.westp1.gz,input.acqnt1.gz,0.1965544237854172
input.acqnt1.gz,input.xerox3.gz,0.13887279924856485
input.xerox3.gz,input.acqnt1.gz,0.13887279924856485
input.acqnt1.gz,input.xerox4.gz,0.11332572824696197
input.xerox4.gz,input.acqnt1.gz,0.11332572824696197
input.assctv1.gz,input.assctv2.gz,0.22138319487072114
input.assctv2.gz,input.assctv1.gz,0.22138319487072114
input.assctv1.gz,input.brkly6.gz,0.21843386923662714
input.brkly6.gz,input.assctv1.gz,0.21843386923662714
input.assctv1.gz,input.brkly7.gz,0.24929493476250136
input.brkly7.gz,input.assctv1.gz,0.24929493476250136
input.assctv1.gz,input.citri1.gz,0.20354198436448612
input.citri1.gz,input.assctv1.gz,0.20354198436448612
input.assctv1.gz,input.citri2.gz,0.19820594774894157
input.citri2.gz,input.assctv1.gz,0.19820594774894157
input.assctv1.gz,input.citya1.gz,0.23286416252326791
input.citya1.gz,input.assctv1.gz,0.23286416252326791
input.assctv1.gz,input.citya2.gz,0.2245731952864154
input.citya2.gz,input.assctv1.gz,0.2245731952864154
input.assctv1.gz,input.clarta.gz,0.21836068595962507
input.clarta.gz,input.assctv1.gz,0.21836068595962507
input.assctv1.gz,input.clartm.gz,0.2229871854462085
input.clartm.gz,input.assctv1.gz,0.2229871854462085
input.assctv1.gz,input.crnlea.gz,0.21201105014841773
input.crnlea.gz,input.assctv1.gz,0.21201105014841773
input.assctv1.gz,input.crnlla.gz,0.21970695230457035
input.crnlla.gz,input.assctv1.gz,0.21970695230457035
input.assctv1.gz,input.dortd1.gz,0.20343771425015644
input.dortd1.gz,input.assctv1.gz,0.20343771425015644
input.assctv1.gz,input.dortd2.gz,0.20857547675426905
input.dortd2.gz,input.assctv1.gz,0.20857547675426905
input.assctv1.gz,input.erima1.gz,0.19488408603988305
input.erima1.gz,input.assctv1.gz,0.19488408603988305
input.assctv1.gz,input.eth001.gz,0.2055781711868067
input.eth001.gz,input.assctv1.gz,0.2055781711868067
input.assctv1.gz,input.eth002.gz,0.21233381137544063
input.eth002.gz,input.assctv1.gz,0.21233381137544063
input.assctv1.gz,input.inq101.gz,0.2394236393567762
input.inq101.gz,input.assctv1.gz,0.2394236393567762
input.assctv1.gz,input.inq102.gz,0.26219050240953246
input.inq102.gz,input.assctv1.gz,0.26219050240953246
input.assctv1.gz,input.lsia0mf.gz,0.1940630371559598
input.lsia0mf.gz,input.assctv1.gz,0.1940630371559598
input.assctv1.gz,input.lsia0mw2.gz,0.1957224853513953
input.lsia0mw2.gz,input.assctv1.gz,0.1957224853513953
input.assctv1.gz,input.nyuir1.gz,0.2214197807563875
input.nyuir1.gz,input.assctv1.gz,0.2214197807563875
input.assctv1.gz,input.nyuir2.gz,0.2217754557518618
input.nyuir2.gz,input.assctv1.gz,0.2217754557518618
input.assctv1.gz,input.padre2.gz,0.21792321797479267
input.padre2.gz,input.assctv1.gz,0.21792321797479267
input.assctv1.gz,input.pircs1.gz,0.22786919195667252
input.pircs1.gz,input.assctv1.gz,0.22786919195667252
input.assctv1.gz,input.pircs2.gz,0.22024403094440922
input.pircs2.gz,input.assctv1.gz,0.22024403094440922
input.assctv1.gz,input.rutfua1.gz,0.22338785028898958
input.rutfua1.gz,input.assctv1.gz,0.22338785028898958
input.assctv1.gz,input.rutfua2.gz,0.22655947770628856
input.rutfua2.gz,input.assctv1.gz,0.22655947770628856
input.assctv1.gz,input.siems1.gz,0.2008505822895708
input.siems1.gz,input.assctv1.gz,0.2008505822895708
input.assctv1.gz,input.siems2.gz,0.20538178909161336
input.siems2.gz,input.assctv1.gz,0.20538178909161336
input.assctv1.gz,input.topic3.gz,0.20786627094686172
input.topic3.gz,input.assctv1.gz,0.20786627094686172
input.assctv1.gz,input.virtu1.gz,0.20871575725099883
input.virtu1.gz,input.assctv1.gz,0.20871575725099883
input.assctv1.gz,input.vtc2s2.gz,0.22824752779625523
input.vtc2s2.gz,input.assctv1.gz,0.22824752779625523
input.assctv1.gz,input.vtc5s2.gz,0.23061047590250938
input.vtc5s2.gz,input.assctv1.gz,0.23061047590250938
input.assctv1.gz,input.westp1.gz,0.2363637657009713
input.westp1.gz,input.assctv1.gz,0.2363637657009713
input.assctv1.gz,input.xerox3.gz,0.20984670340976477
input.xerox3.gz,input.assctv1.gz,0.20984670340976477
input.assctv1.gz,input.xerox4.gz,0.20542473481898607
input.xerox4.gz,input.assctv1.gz,0.20542473481898607
input.assctv2.gz,input.brkly6.gz,0.22660356605239357
input.brkly6.gz,input.assctv2.gz,0.22660356605239357
input.assctv2.gz,input.brkly7.gz,0.25378025582258185
input.brkly7.gz,input.assctv2.gz,0.25378025582258185
input.assctv2.gz,input.citri1.gz,0.21405804444284499
input.citri1.gz,input.assctv2.gz,0.21405804444284499
input.assctv2.gz,input.citri2.gz,0.20856443332845132
input.citri2.gz,input.assctv2.gz,0.20856443332845132
input.assctv2.gz,input.citya1.gz,0.24363709166691852
input.citya1.gz,input.assctv2.gz,0.24363709166691852
input.assctv2.gz,input.citya2.gz,0.23208839496965278
input.citya2.gz,input.assctv2.gz,0.23208839496965278
input.assctv2.gz,input.clarta.gz,0.22693442664386435
input.clarta.gz,input.assctv2.gz,0.22693442664386435
input.assctv2.gz,input.clartm.gz,0.23579273627756522
input.clartm.gz,input.assctv2.gz,0.23579273627756522
input.assctv2.gz,input.crnlea.gz,0.22092542887071032
input.crnlea.gz,input.assctv2.gz,0.22092542887071032
input.assctv2.gz,input.crnlla.gz,0.22609813919749727
input.crnlla.gz,input.assctv2.gz,0.22609813919749727
input.assctv2.gz,input.dortd1.gz,0.21601883739500377
input.dortd1.gz,input.assctv2.gz,0.21601883739500377
input.assctv2.gz,input.dortd2.gz,0.21928859892685643
input.dortd2.gz,input.assctv2.gz,0.21928859892685643
input.assctv2.gz,input.erima1.gz,0.20588740487989737
input.erima1.gz,input.assctv2.gz,0.20588740487989737
input.assctv2.gz,input.eth001.gz,0.21338972207380563
input.eth001.gz,input.assctv2.gz,0.21338972207380563
input.assctv2.gz,input.eth002.gz,0.21989011449546952
input.eth002.gz,input.assctv2.gz,0.21989011449546952
input.assctv2.gz,input.inq101.gz,0.24375916870257464
input.inq101.gz,input.assctv2.gz,0.24375916870257464
input.assctv2.gz,input.inq102.gz,0.2673216831008887
input.inq102.gz,input.assctv2.gz,0.2673216831008887
input.assctv2.gz,input.lsia0mf.gz,0.2057526148507554
input.lsia0mf.gz,input.assctv2.gz,0.2057526148507554
input.assctv2.gz,input.lsia0mw2.gz,0.20653142679163014
input.lsia0mw2.gz,input.assctv2.gz,0.20653142679163014
input.assctv2.gz,input.nyuir1.gz,0.23162132007925312
input.nyuir1.gz,input.assctv2.gz,0.23162132007925312
input.assctv2.gz,input.nyuir2.gz,0.2313666499929099
input.nyuir2.gz,input.assctv2.gz,0.2313666499929099
input.assctv2.gz,input.padre2.gz,0.23283984023282792
input.padre2.gz,input.assctv2.gz,0.23283984023282792
input.assctv2.gz,input.pircs1.gz,0.2333905018208004
input.pircs1.gz,input.assctv2.gz,0.2333905018208004
input.assctv2.gz,input.pircs2.gz,0.22914480488075
input.pircs2.gz,input.assctv2.gz,0.22914480488075
input.assctv2.gz,input.rutfua1.gz,0.23350289412872752
input.rutfua1.gz,input.assctv2.gz,0.23350289412872752
input.assctv2.gz,input.rutfua2.gz,0.23553086193615594
input.rutfua2.gz,input.assctv2.gz,0.23553086193615594
input.assctv2.gz,input.siems1.gz,0.21057661071370548
input.siems1.gz,input.assctv2.gz,0.21057661071370548
input.assctv2.gz,input.siems2.gz,0.2159070138002029
input.siems2.gz,input.assctv2.gz,0.2159070138002029
input.assctv2.gz,input.topic3.gz,0.22629665943360683
input.topic3.gz,input.assctv2.gz,0.22629665943360683
input.assctv2.gz,input.virtu1.gz,0.22612715643227738
input.virtu1.gz,input.assctv2.gz,0.22612715643227738
input.assctv2.gz,input.vtc2s2.gz,0.23702216928158543
input.vtc2s2.gz,input.assctv2.gz,0.23702216928158543
input.assctv2.gz,input.vtc5s2.gz,0.24078428987004763
input.vtc5s2.gz,input.assctv2.gz,0.24078428987004763
input.assctv2.gz,input.westp1.gz,0.24274597946393559
input.westp1.gz,input.assctv2.gz,0.24274597946393559
input.assctv2.gz,input.xerox3.gz,0.22306696097177134
input.xerox3.gz,input.assctv2.gz,0.22306696097177134
input.assctv2.gz,input.xerox4.gz,0.21920389456350145
input.xerox4.gz,input.assctv2.gz,0.21920389456350145
input.brkly6.gz,input.brkly7.gz,0.23740117328411378
input.brkly7.gz,input.brkly6.gz,0.23740117328411378
input.brkly6.gz,input.citri1.gz,0.18893981133730303
