r1,r2,score
input.assctv1.gz,input.inq102.gz,0.2825576095164992
input.inq102.gz,input.assctv1.gz,0.2825576095164992
input.assctv1.gz,input.lsia0mf.gz,0.21014926658627403
input.lsia0mf.gz,input.assctv1.gz,0.21014926658627403
input.assctv1.gz,input.lsia0mw2.gz,0.2125968013525787
input.lsia0mw2.gz,input.assctv1.gz,0.2125968013525787
input.assctv1.gz,input.nyuir1.gz,0.24748603389243434
input.nyuir1.gz,input.assctv1.gz,0.24748603389243434
input.assctv1.gz,input.nyuir2.gz,0.24774736425130323
input.nyuir2.gz,input.assctv1.gz,0.24774736425130323
input.assctv1.gz,input.padre2.gz,0.22020389104337407
input.padre2.gz,input.assctv1.gz,0.22020389104337407
input.assctv1.gz,input.pircs1.gz,0.24089969332784422
input.pircs1.gz,input.assctv1.gz,0.24089969332784422
input.assctv1.gz,input.pircs2.gz,0.2318684774115814
input.pircs2.gz,input.assctv1.gz,0.2318684774115814
input.assctv1.gz,input.rutfua1.gz,0.2412657788386074
input.rutfua1.gz,input.assctv1.gz,0.2412657788386074
input.assctv1.gz,input.rutfua2.gz,0.24206753689624233
input.rutfua2.gz,input.assctv1.gz,0.24206753689624233
input.assctv1.gz,input.siems1.gz,0.21992971704485648
input.siems1.gz,input.assctv1.gz,0.21992971704485648
input.assctv1.gz,input.siems2.gz,0.2288588999104677
input.siems2.gz,input.assctv1.gz,0.2288588999104677
input.assctv1.gz,input.topic3.gz,0.23691996078575342
input.topic3.gz,input.assctv1.gz,0.23691996078575342
input.assctv1.gz,input.virtu1.gz,0.22430536777379867
input.virtu1.gz,input.assctv1.gz,0.22430536777379867
input.assctv1.gz,input.vtc2s2.gz,0.2553629279662365
input.vtc2s2.gz,input.assctv1.gz,0.2553629279662365
input.assctv1.gz,input.vtc5s2.gz,0.2586772114992225
input.vtc5s2.gz,input.assctv1.gz,0.2586772114992225
input.assctv1.gz,input.westp1.gz,0.25892265465433884
input.westp1.gz,input.assctv1.gz,0.25892265465433884
input.assctv1.gz,input.xerox3.gz,0.22469558838375708
input.xerox3.gz,input.assctv1.gz,0.22469558838375708
