r1,weight
input.acqnt1.gz,0.16916386008715634
input.assctv1.gz,2.5037319506240125
input.assctv2.gz,2.4079654206493206
input.brkly6.gz,1.7416043039061915
input.brkly7.gz,3.2511006329401173
input.citri1.gz,1.1086087282454562
input.citri2.gz,0.8510596667711701
input.citya1.gz,3.184288328493926
input.citya2.gz,2.1932013933961363
input.clarta.gz,0.9355562263269128
input.clartm.gz,0.7270522325772237
input.crnlea.gz,1.7694595164412101
input.crnlla.gz,1.7878453793593208
input.dortd1.gz,0.6627589564687586
input.dortd2.gz,0.9200734633863998
input.erima1.gz,0.6724724273531253
input.eth001.gz,1.2277839609685213
input.eth002.gz,1.3554504817405997
input.inq101.gz,2.6569488079952324
input.inq102.gz,3.5000161146036657
input.lsia0mf.gz,0.7103690986173339
input.lsia0mw2.gz,0.7760007187133509
input.nyuir1.gz,1.3461582491308315
input.nyuir2.gz,1.3569504008918623
input.padre2.gz,0.5446650952932677
input.pircs1.gz,1.875460605186655
input.pircs2.gz,1.5559340594409061
input.rutfua1.gz,1.2738356731333242
input.rutfua2.gz,1.2342846030495496
input.siems1.gz,0.7708302204084365
input.siems2.gz,0.9182675625850107
input.topic3.gz,0.06247656626156228
input.virtu1.gz,0.07154092728559558
input.vtc2s2.gz,2.230733424053331
input.vtc5s2.gz,2.211214377442075
input.westp1.gz,2.2559229197255615
input.xerox3.gz,0.8115200254721984
input.xerox4.gz,0.4743920546192788
