r1,weight
input.acqnt1.gz,0.1723171484291237
input.assctv1.gz,2.3924775796977285
input.assctv2.gz,2.3302758237561347
input.brkly6.gz,1.6539031896825067
input.brkly7.gz,3.114905807771983
input.citri1.gz,1.023456617422668
input.citri2.gz,0.8002192444701963
input.citya1.gz,3.1393034371508275
input.citya2.gz,2.150256854670996
input.clarta.gz,0.883037681711496
input.clartm.gz,0.7341026129643149
input.crnlea.gz,1.7076425071695285
input.crnlla.gz,1.742677055003627
input.dortd1.gz,0.664584937444828
input.dortd2.gz,0.9110954196740915
input.erima1.gz,0.6323104447486454
input.eth001.gz,1.156702358801252
input.eth002.gz,1.4688795913608859
input.inq101.gz,2.577280689588891
input.inq102.gz,3.4141244534332955
input.lsia0mf.gz,0.6799774677452648
input.lsia0mw2.gz,0.73956690376151
input.nyuir1.gz,1.23434452335656
input.nyuir2.gz,1.2471281533366465
input.padre2.gz,0.5133573546328556
input.pircs1.gz,1.8375023625683022
input.pircs2.gz,1.4869937834933502
input.rutfua1.gz,1.242176628852122
input.rutfua2.gz,1.1877864341534625
input.siems1.gz,0.6799874117060245
input.siems2.gz,0.5698274737846907
input.topic3.gz,0.008326821606404522
input.virtu1.gz,0.04852078873401844
input.vtc2s2.gz,2.151026181813256
input.vtc5s2.gz,2.1305543688827013
input.westp1.gz,2.1870851168522254
input.xerox3.gz,0.7825158200777231
input.xerox4.gz,0.5065932509738778
