r1,weight
input.acqnt1.gz,0.16155344787961923
input.assctv1.gz,2.287781373877804
input.assctv2.gz,2.564453621755784
input.brkly6.gz,1.763368741677466
input.brkly7.gz,3.5537726785809527
input.citri1.gz,1.024379953197947
input.citri2.gz,0.5814655267171531
input.citya1.gz,3.0673876386221908
input.citya2.gz,2.075729237484895
input.clarta.gz,1.2661229245469476
input.clartm.gz,0.9300444150234153
input.crnlea.gz,1.543585633307086
input.crnlla.gz,1.7623261733816893
input.dortd1.gz,0.7107219587826652
input.dortd2.gz,1.0437572045304444
input.erima1.gz,0.5278120433082698
input.eth001.gz,1.158977437099459
input.eth002.gz,1.4424887408405755
input.inq101.gz,2.547082618082878
input.inq102.gz,3.704402439758973
input.lsia0mf.gz,0.511954337568385
input.lsia0mw2.gz,0.5829874020434191
input.nyuir1.gz,1.3662930766735926
input.nyuir2.gz,1.3832548496765877
input.padre2.gz,0.7035572983561957
input.pircs1.gz,1.8927541600780797
input.pircs2.gz,1.4165680223522692
input.rutfua1.gz,1.5283786804684407
input.rutfua2.gz,1.296643691779649
input.siems1.gz,0.8639788613134254
input.siems2.gz,0.6401056745383427
input.topic3.gz,0.01561031463398077
input.virtu1.gz,0.06801179515886258
input.vtc2s2.gz,1.9301899377646947
input.vtc5s2.gz,1.8401980519127132
input.westp1.gz,2.3245865094292517
input.xerox3.gz,0.7323810193486437
input.xerox4.gz,0.4364693836173288
