r1,weight
input.acqnt2.gz,0.603695154467319
input.brkly8.gz,1.3812224832110287
input.cityi1.gz,0.10900844853519676
input.cityr1.gz,2.174632908442155
input.cityr2.gz,1.4400466151080362
input.clarta.gz,0.945625355282834
input.crnlqr.gz,1.144150081028231
input.crnlrr.gz,1.109181992281231
input.dortr1.gz,1.3315354781273783
input.erimr1.gz,0.36111475025559336
input.eth003.gz,0.6448593761674948
input.eth004.gz,0.49436091459239506
input.fdf1.gz,0.8152957955347562
input.fdf2.gz,0.8275287333360648
input.inq103.gz,0.746967064956408
input.inq104.gz,0.7083470724514047
input.losPA1.gz,1.303509564879989
input.lsir1.gz,0.6676079060864675
input.lsir2.gz,1.270735205050828
input.nyuir1.gz,0.07727788580319306
input.nyuir2.gz,0.3547789050850545
input.pircs3.gz,1.1010246833947699
input.pircs4.gz,1.1039197043406475
input.rutfur1.gz,-0.04570645581252464
input.rutfur2.gz,-0.0835588765869284
input.ucf101.gz,1.2154008289359588
input.westp2.gz,0.5122322469345111
input.xerox1.gz,0.15266301080235767
input.xerox2.gz,0.22722903329886535
