r1,weight
input.acqnt2.gz,0.4995647363815605
input.brkly8.gz,1.2085356330124295
input.cityi1.gz,0.14834805090075598
input.cityr1.gz,1.3598796812721332
input.cityr2.gz,1.0319851241497888
input.clarta.gz,0.7479431181612171
input.crnlqr.gz,0.8797376013587588
input.crnlrr.gz,0.8261835667241222
input.dortr1.gz,1.076528574195927
input.erimr1.gz,0.34533157649027757
input.eth003.gz,0.5341867213453009
input.eth004.gz,0.5230371420195308
input.fdf1.gz,0.6200374659817243
input.fdf2.gz,0.6865377710765914
input.inq103.gz,1.0100807227670705
input.inq104.gz,1.018358903790765
input.losPA1.gz,1.1993516009663674
input.lsir1.gz,0.6961032599940751
input.lsir2.gz,1.2597625544178275
input.nyuir1.gz,0.04904211765264588
input.nyuir2.gz,0.3586073044195981
input.pircs3.gz,1.1012802284878527
input.pircs4.gz,1.077487298444881
input.rutfur1.gz,0.20039829088959493
input.rutfur2.gz,0.1265195976687412
input.ucf101.gz,1.0966455623115046
input.westp2.gz,0.7810182730153814
input.xerox1.gz,0.6377901470018612
input.xerox2.gz,0.7320494544227216
