r1,weight
input.acqnt2.gz,0.5508458810843226
input.brkly8.gz,1.5866854937643042
input.cityi1.gz,0.5351857589571631
input.cityr1.gz,1.9082770564742955
input.cityr2.gz,1.3760488656263874
input.clarta.gz,1.0189472482986393
input.crnlqr.gz,1.183349024439555
input.crnlrr.gz,1.067620570297798
input.dortr1.gz,1.313251463982649
input.erimr1.gz,0.5562639942997878
input.eth003.gz,0.786845305860405
input.eth004.gz,0.5729919919487774
input.fdf1.gz,0.7239001204451263
input.fdf2.gz,0.7452354882066636
input.inq103.gz,1.1124486980260775
input.inq104.gz,1.1128397711364286
input.losPA1.gz,1.4007345340358706
input.lsir1.gz,0.9784389159682165
input.lsir2.gz,1.3578431780410263
input.nyuir1.gz,0.37265955228150816
input.nyuir2.gz,0.504080295588599
input.pircs3.gz,1.069351101114651
input.pircs4.gz,1.0923214132513994
input.rutfur1.gz,0.36146761335736866
input.rutfur2.gz,0.33912765520345367
input.ucf101.gz,1.149663055399162
input.westp2.gz,1.022108896552611
input.xerox1.gz,0.8147228498426564
input.xerox2.gz,0.8799747295226865
