r1,weight
input.acqnt2.gz,0.5655317790901275
input.brkly8.gz,1.7383905445174976
input.cityi1.gz,0.39551271468529414
input.cityr1.gz,2.0942254943281835
input.cityr2.gz,1.4253328223717974
input.clarta.gz,0.8584478658987873
input.crnlqr.gz,1.2038264021500167
input.crnlrr.gz,1.154679692055252
input.dortr1.gz,1.3777300209352248
input.erimr1.gz,0.5881688509394207
input.eth003.gz,0.7550662875093277
input.eth004.gz,0.7183228910889881
input.fdf1.gz,0.7953335156406895
input.fdf2.gz,0.8347919716931624
input.inq103.gz,1.1269200536358284
input.inq104.gz,1.1281717240475757
input.losPA1.gz,1.381355843970284
input.lsir1.gz,0.9424044127249731
input.lsir2.gz,1.6109675843195141
input.nyuir1.gz,0.25724396007424843
input.nyuir2.gz,0.43839341529651676
input.pircs3.gz,1.1226308771444913
input.pircs4.gz,1.0972382417091717
input.rutfur1.gz,0.3456851707743107
input.rutfur2.gz,0.29922859649656264
input.ucf101.gz,1.3413859227191
input.westp2.gz,0.9030103343977602
input.xerox1.gz,0.8276892459066314
input.xerox2.gz,0.8967211993347544
